,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
163,Census Tract 25.01,0.4127,51161.0,396300.0,06,073,002501,Census Tract 25.01,0.0,10.0,0.0,5.1383924886595125,22.0,3948.353879333981,0.5291187516682293,3.9301556824056947,0.12421985101671029,0.30722770283873563,0.06925709683913832,0.24929463925836357,0.9352750809061489
167,Census Tract 27.02,0.496,63000.0,489500.0,06,073,002702,Census Tract 27.02,0.0,4.0,32.0,8.89123751090136,18.0,4202.668715681482,0.38866963632010154,3.268597811093353,0.23736225292985833,0.3241210425048102,0.07678852545041105,0.1998919502971367,0.932622394571013
173,Census Tract 27.05,0.3596,48802.0,439800.0,06,073,002705,Census Tract 27.05,0.0,2.0,3.0,7.200930712226647,3.0,3344.4702066951218,0.4004531614754957,1.444287653695857,0.2057462868273679,0.15875334794253712,0.0413927440954468,0.10044096031357178,0.9834289356277884
176,Census Tract 27.07,0.4198,39536.0,447300.0,06,073,002707,Census Tract 27.07,0.0,0.0,5.0,7.458207822236856,3.0,15084.692251373632,0.4445443272389579,3.2107415515053455,0.04456728277768181,0.2926239419588875,0.010709967179132838,0.3413370184833305,0.9155920281359906
179,Census Tract 27.08,0.3921,30764.0,308500.0,06,073,002708,Census Tract 27.08,0.0,2.0,8.0,7.990942810028019,6.0,8246.102651684756,0.4593642925412566,0.0,0.0765296457662436,0.2697480583443834,0.052093199469596514,0.31691608259139986,0.9137031768610716
182,Census Tract 27.09,0.4838,35288.0,453700.0,06,073,002709,Census Tract 27.09,0.0,8.0,6.0,7.004797282255802,19.0,7555.119093037032,0.5583436145614988,0.7469960553034977,0.09610057532495206,0.2695503942041338,0.06392499467291711,0.4515235457063712,1.0
185,Census Tract 27.10,0.5363,65125.0,442100.0,06,073,002710,Census Tract 27.10,0.0,6.0,7.0,7.445623089400404,6.0,5868.02548409942,0.44527153846395373,1.8745245900751217,0.10432190760059612,0.2791852955787382,0.031793343268753105,0.11011459890383657,0.9602977667493796
187,Census Tract 27.11,0.3397,63889.0,443000.0,06,073,002711,Census Tract 27.11,0.0,4.0,4.0,8.627160180723923,5.0,2285.8496105192135,0.42050085555165745,0.0,0.13184828416616495,0.3217940999397953,0.04425045153521975,0.09293113954905545,0.9115913555992141
188,Census Tract 28.01,0.662,41639.0,726600.0,06,073,002801,Census Tract 28.01,0.0,10.0,92.0,9.355528412637367,8.0,1037.7189198884366,0.41258350930067705,16.92437859818405,0.13239247311827956,0.384744623655914,0.05309139784946237,0.5048809058961343,0.6822966507177034
191,Census Tract 29.02,0.44,55506.0,584200.0,06,073,002902,Census Tract 29.02,0.0,8.0,25.0,10.340946769847951,22.0,4342.011878448495,0.41300320929604056,2.070197796142599,0.25355415506375495,0.3807709218818702,0.05159020958522644,0.2013776930968782,0.9394273127753304
194,Census Tract 29.03,0.3505,77811.0,508800.0,06,073,002903,Census Tract 29.03,0.0,4.0,16.0,10.212868465852678,22.0,2891.53406284195,0.4596436541868713,3.48116006063356,0.20677799607072692,0.26203339882121807,0.029715127701375247,0.1043713163064833,0.9517845961177207
198,Census Tract 29.05,0.4233,55161.0,493000.0,06,073,002905,Census Tract 29.05,0.0,8.0,26.0,11.654729870050767,28.0,3888.769681397743,0.3858337705585142,7.487508894241352,0.28677130044843047,0.3091928251121076,0.028923766816143497,0.1528934924566539,0.9530201342281879
201,Census Tract 31.03,0.3865,71963.0,420000.0,06,073,003103,Census Tract 31.03,0.0,18.0,1.0,10.830537519387363,11.0,3074.2876419949416,0.45353090537269025,0.4367681853413893,0.1098182977366911,0.2763787057698438,0.04112209116990755,0.08318640807821766,0.9565952649379932
205,Census Tract 31.05,0.38,75342.0,424400.0,06,073,003105,Census Tract 31.05,0.0,14.0,1.0,12.138945406038694,5.0,4508.80173549332,0.5977659729636152,6.148970445179787,0.0672038088262223,0.27833730086064823,0.020325947628639443,0.12385321100917432,0.9858557284299858
206,Census Tract 31.09,0.2912,106786.0,461300.0,06,073,003109,Census Tract 31.09,0.0,2.0,0.0,10.152506084725266,3.0,3524.1511720527665,0.4362870856598783,2.6608077505164403,0.1628208452164895,0.2958257713248639,0.04018667358050298,0.06568016614745587,0.9671261930010604
208,Census Tract 31.13,0.3708,88810.0,454900.0,06,073,003113,Census Tract 31.13,0.0,4.0,4.0,9.209689839443861,4.0,3088.1994146882953,0.4101184396281666,0.9592074195420972,0.17023445463812437,0.27217125382262997,0.05728848114169215,0.06312563840653729,0.9561688311688312
210,Census Tract 31.14,0.3593,92838.0,468700.0,06,073,003114,Census Tract 31.14,0.0,6.0,5.0,10.887882528732057,2.0,3311.749498529807,0.3828890026258308,2.450205252086451,0.19659936238044634,0.22954303931987247,0.04171094580233794,0.10877288876742279,0.955531453362256
211,Census Tract 58.02,0.3572,144107.0,418300.0,06,019,005802,Census Tract 58.02,5.0,12.0,96.0,1.4088355765186293,67.0,11675.395103870535,0.41715271330591747,2.889429915470824,0.3002508061626657,0.13310641347187388,0.021139376567538518,0.038384935723338766,0.977859778597786
213,Census Tract 83.70,0.307,111392.0,607800.0,06,073,008370,Census Tract 83.70,1.0,0.0,37.0,25.923081124997005,15.0,3851.501545674177,0.38873538651364614,3.751667688395503,0.5424601132269686,0.27225939269171384,0.014668039114770973,0.02393206381883685,0.9121514992109416
214,Census Tract 83.71,0.3909,126059.0,1340200.0,06,073,008371,Census Tract 83.71,3.0,0.0,18.0,22.705960470292545,10.0,1677.3196065144878,0.3827928565729003,9.147053465476528,0.560580204778157,0.22070534698521047,0.04294653014789534,0.040955631399317405,0.8234597156398105
215,Census Tract 83.72,0.366,220718.0,1368000.0,06,073,008372,Census Tract 83.72,0.0,0.0,16.0,23.46031969941568,2.0,566.2402793417442,0.37874325017254246,0.0,0.4806991988346686,0.09953872299101724,0.019664967225054626,0.022821073075989316,1.0
216,Census Tract 83.73,0.4202,146845.0,951200.0,06,073,008373,Census Tract 83.73,0.0,0.0,18.0,24.476719845011065,10.0,1091.1491262184645,0.38368223489615055,8.829775466361488,0.5479894335192251,0.2333431171118286,0.0,0.031112415614910478,1.0
217,Census Tract 83.74,0.349,250001.0,1249500.0,06,073,008374,Census Tract 83.74,0.0,0.0,17.0,24.320233544040892,7.0,1377.3634171276476,0.37356072996820916,9.172436897885197,0.5241806096722439,0.0669264267705707,0.01856520742608297,0.0013812154696132596,0.9763458401305057
218,Census Tract 83.75,0.4575,104242.0,642900.0,06,073,008375,Census Tract 83.75,0.0,10.0,6.0,16.976518592357117,11.0,3966.90355873489,0.3801679590618371,2.7382607302672546,0.5757797270955166,0.38596491228070173,0.019005847953216373,0.2132066276803119,0.940045766590389
219,Census Tract 83.76,0.4197,96845.0,689300.0,06,073,008376,Census Tract 83.76,0.0,32.0,278.0,17.529075630978305,23.0,4790.679172678545,0.4161754215217888,6.539242823542093,0.4917513747708715,0.4887518746875521,0.05332444592567905,0.25879020163306116,0.7836338418862691
220,Census Tract 83.77,0.4885,63811.0,421100.0,06,073,008377,Census Tract 83.77,1.0,10.0,31.0,18.081037537249635,12.0,6426.191163570583,0.37696139232912046,4.874567980617264,0.5056230319388214,0.5942420152946468,0.051731893837157,0.42330184435447593,0.8576300085251491
221,Census Tract 83.78,0.4569,68971.0,459800.0,06,073,008378,Census Tract 83.78,1.0,6.0,18.0,18.32267902739522,1.0,3661.082382487228,0.36884643003774376,4.450171914619199,0.6100861008610086,0.6014760147601476,0.0,0.4132841328413284,0.8132780082987552
222,Census Tract 83.79,0.4985,52258.0,462100.0,06,073,008379,Census Tract 83.79,0.0,10.0,4.0,17.757671377862486,6.0,16816.513837862865,0.37233709320328456,1.229893034573735,0.4392479435957697,0.5468860164512338,0.036427732079905996,0.41833333333333333,0.9188660801564027
223,Census Tract 83.80,0.3985,89267.0,667500.0,06,073,008380,Census Tract 83.80,0.0,2.0,39.0,24.201103991542592,14.0,2964.737284478292,0.371488068870122,8.290334500287141,0.39009544888642966,0.3349010928205838,0.02738968045372804,0.09932217457462997,1.0
224,Census Tract 83.81,0.3653,148824.0,614700.0,06,073,008381,Census Tract 83.81,0.0,0.0,2.0,23.516076418938773,2.0,7738.897604082452,0.37850312460176055,17.437139586203134,0.5413176996091569,0.4500279173646008,0.014517029592406477,0.04075935231714126,0.954225352112676
225,Census Tract 85.03,0.4055,93227.0,668700.0,06,073,008503,Census Tract 85.03,0.0,12.0,24.0,12.307407258215656,63.0,2335.9249326428167,0.4780105846467984,7.737041477492987,0.3413187579951157,0.22328177695080823,0.018141644377253168,0.10950605778191985,0.9609618988132417
227,Census Tract 85.04,0.3207,115703.0,616100.0,06,073,008504,Census Tract 85.04,0.0,22.0,71.0,12.199416286000472,27.0,2122.6978809549087,0.445405130066193,3.815623220397366,0.3882040880012482,0.23513808706506475,0.02231237322515213,0.09250273908279856,1.0
230,Census Tract 85.10,0.4826,44763.0,543300.0,06,073,008510,Census Tract 85.10,0.0,10.0,31.0,10.032499277609368,19.0,3256.547503276948,0.4172608587008708,8.159325033685612,0.3013760774232572,0.26039618932405867,0.045516407076969606,0.13443217904128232,0.9512635379061372
232,Census Tract 85.11,0.3223,106755.0,450300.0,06,073,008511,Census Tract 85.11,7.0,176.0,623.0,12.04515058449396,6.0,336.8974421621047,0.4050929509272382,4.331373151473443,0.4407176287051482,0.39294071762870514,0.05596723868954758,0.1021335440537337,0.8868360277136259
233,Census Tract 85.12,0.3756,105278.0,627100.0,06,073,008512,Census Tract 85.12,0.0,2.0,24.0,10.564381590496003,15.0,2195.4874172526434,0.44443357006735335,0.0,0.35222052067381315,0.20520673813169985,0.036534675125793045,0.06278713629402756,0.9654289372599232
235,Census Tract 86,0.4123,52590.0,405000.0,06,073,008600,Census Tract 86,0.0,18.0,28.0,8.317086971407386,43.0,2822.3671867712214,0.4782816918323636,4.186558497466432,0.1722354813046937,0.2515247944842217,0.04799787854680456,0.17402838572755008,0.973142345568487
237,Census Tract 87.01,0.3801,68629.0,421700.0,06,073,008701,Census Tract 87.01,0.0,20.0,21.0,8.895177115060708,5.0,1787.5476854896426,0.39136921820357917,11.032643523693068,0.3272425249169435,0.4335548172757475,0.04086378737541528,0.13086074177746676,0.9388071262587142
238,Census Tract 89.02,0.3969,86231.0,394200.0,06,073,008902,Census Tract 89.02,22.0,32.0,128.0,5.364154318289055,27.0,852.8027598212831,0.4384156543245799,2.933837375749363,0.43102134146341464,0.41234756097560976,0.04839939024390244,0.06135670731707317,0.8467365967365967
239,Census Tract 90,0.3275,87266.0,616300.0,06,073,009000,Census Tract 90,0.0,4.0,5.0,6.988150629515349,22.0,4070.507317567846,0.49208725781812174,5.5517919377843326,0.3075543153278852,0.3246960334861471,0.031094279449870442,0.10593629343629343,0.9747612551159618
240,Census Tract 91.01,0.3697,105508.0,814900.0,06,073,009101,Census Tract 91.01,0.0,14.0,14.0,10.155573621872605,79.0,2111.603796057234,0.4524710817824135,6.3937120338439355,0.4685052774940415,0.20446033367381683,0.021790943139257744,0.0457415941286909,0.9718605627887442
241,Census Tract 91.02,0.443,54288.0,546300.0,06,073,009102,Census Tract 91.02,0.0,2.0,41.0,10.174814287585054,20.0,4370.214697005206,0.46865926510107386,4.026307375948625,0.37546641791044777,0.49696828358208955,0.01515858208955224,0.1791044776119403,0.9347925216598267
242,Census Tract 91.03,0.4744,112596.0,879500.0,06,073,009103,Census Tract 91.03,0.0,22.0,10.0,8.560957959441167,35.0,2348.5147751591785,0.44700880035127305,6.974093197247539,0.45255474452554745,0.21850718153991053,0.024016953143395338,0.04756298563692018,0.9695885509838998
244,Census Tract 91.04,0.4069,105645.0,802000.0,06,073,009104,Census Tract 91.04,0.0,6.0,37.0,7.776500930071786,40.0,1706.9957080499253,0.46253069592395074,7.374839562358805,0.4541409993155373,0.19164955509924708,0.009582477754962354,0.019849418206707735,0.9529512403763901
245,Census Tract 91.08,0.4359,77024.0,661300.0,06,073,009108,Census Tract 91.08,0.0,14.0,53.0,7.213173999956548,53.0,1265.0298133172116,0.48642358728438523,2.9396808705224906,0.30178117048346054,0.13129770992366413,0.044783715012722644,0.06564885496183206,0.9312169312169312
247,Census Tract 83.69,0.3726,118173.0,559400.0,06,073,008369,Census Tract 83.69,3.0,0.0,112.0,26.585968799131194,14.0,2622.3681651947886,0.3702902554621188,3.884393264709418,0.598419173890872,0.3737888832228455,0.014533401325854156,0.014278429372768995,0.9773883550028265
248,Census Tract 92.03,0.5402,78638.0,749000.0,06,073,009203,Census Tract 92.03,0.0,0.0,10.0,7.03866363703606,12.0,1954.312782469558,0.40199817001898736,3.849517606998311,0.5820495646349632,0.34862692565304754,0.042866711319490956,0.14233087742799733,0.8748060010346611
249,Census Tract 92.04,0.384,137756.0,615600.0,06,073,009204,Census Tract 92.04,0.0,10.0,11.0,8.112205723685454,20.0,1977.7255159247436,0.40023762165044663,11.476231626664378,0.35923284976641257,0.24686501106466682,0.03761986722399803,0.040078682075239735,0.9721595184349134
250,Census Tract 93.01,0.4278,78849.0,567400.0,06,073,009301,Census Tract 93.01,0.0,24.0,5.0,9.486721331592229,14.0,3675.3011091818084,0.43620680065856793,8.753432431042857,0.27853331038044415,0.3503184713375796,0.05491478739886383,0.15701482247500861,0.9371158392434988
251,Census Tract 93.05,0.3913,107921.0,564500.0,06,073,009305,Census Tract 93.05,2.0,2.0,3.0,8.522297111230442,16.0,3124.814229429052,0.39908970665846477,4.347650889282408,0.41783750763591937,0.3520667888413765,0.0708613317043372,0.04459376908979841,0.8726453726453727
252,Census Tract 93.08,0.3126,86731.0,499300.0,06,073,009308,Census Tract 93.08,4.0,10.0,52.0,6.052807722616792,22.0,4654.1095446009285,0.4569213190809672,9.986964068533094,0.4320388349514563,0.46070272769301895,0.04854368932038835,0.041025641025641026,0.9024597116200169
254,Census Tract 95.04,0.4306,198438.0,1215000.0,06,073,009504,Census Tract 95.04,0.0,2.0,24.0,23.046367673608728,4.0,105.9477836103627,0.4016409486566188,4.376604535632966,0.43947620568508466,0.11370169274992015,0.0030341743851804537,0.02927531594944809,0.9256489221293445
256,Census Tract 95.05,0.3641,118603.0,670900.0,06,073,009505,Census Tract 95.05,0.0,2.0,38.0,15.8720716451654,8.0,409.1454364708408,0.40149590216398107,8.275667725214126,0.4607884106421507,0.18707340855272322,0.016436829642011423,0.06853322189720017,0.9848952969447305
257,Census Tract 95.06,0.2921,129265.0,636500.0,06,073,009506,Census Tract 95.06,0.0,4.0,4.0,13.225101513603095,3.0,3032.5324036698553,0.4012183280715231,13.183562334382879,0.42149653979238755,0.1254325259515571,0.012326989619377162,0.019463667820069204,1.0
258,Census Tract 95.07,0.3486,91694.0,648500.0,06,073,009507,Census Tract 95.07,0.0,0.0,5.0,13.356215806394609,6.0,975.9309224401549,0.4158505239076093,6.519070994565781,0.4004530581424616,0.27334507928517493,0.020891014346841177,0.0923735212685628,0.9740740740740741
259,Census Tract 95.09,0.4266,98045.0,743400.0,06,073,009509,Census Tract 95.09,0.0,4.0,78.0,11.20231447500857,5.0,944.2798873596595,0.39045190523138884,12.190364871061325,0.4224942934218718,0.3477899979248807,0.008300477277443452,0.060833333333333336,0.8767013610888711
262,Census Tract 96.02,0.4013,99167.0,543100.0,06,073,009602,Census Tract 96.02,0.0,6.0,7.0,11.18154353384875,6.0,2142.6859204208536,0.4521109806691755,2.869327175357475,0.3232810615199035,0.19951749095295537,0.016646562123039808,0.05430528375733855,0.9575906576521205
263,Census Tract 96.03,0.4015,64618.0,316800.0,06,073,009603,Census Tract 96.03,0.0,12.0,46.0,8.77784491451917,17.0,3273.218628421459,0.4166330015633996,2.797134588603284,0.3221594918842625,0.3643260409315455,0.002646436132674665,0.15543401552575864,0.9199466310873916
264,Census Tract 96.04,0.3969,88182.0,600000.0,06,073,009604,Census Tract 96.04,0.0,4.0,50.0,9.74114270024933,30.0,1894.4606394782022,0.42694691460407586,2.2875182232273774,0.31803751803751806,0.23665223665223664,0.04386724386724387,0.0886002886002886,0.9760225669957687
265,Census Tract 97.03,0.381,94643.0,616500.0,06,073,009703,Census Tract 97.03,0.0,10.0,7.0,11.581143985903852,16.0,1845.40881106656,0.45244747394175083,3.3177662698888573,0.3918874713771672,0.11023879620543016,0.01701014066077854,0.050779953534683044,0.9730941704035875
266,Census Tract 97.04,0.3737,112153.0,603800.0,06,073,009704,Census Tract 97.04,0.0,6.0,4.0,13.291231457539048,19.0,2147.2923426952534,0.43887256018514953,3.2712267820573273,0.40834818775995246,0.18077837195484253,0.03401663695781343,0.07694592988710636,0.9666786098172698
267,Census Tract 97.05,0.4646,124444.0,675400.0,06,073,009705,Census Tract 97.05,0.0,4.0,4.0,10.770291457792172,13.0,1600.932015750644,0.4168951630838829,3.5854068763913647,0.47001034126163393,0.24405377456049637,0.014736297828335057,0.04963805584281282,0.9936395759717315
268,Census Tract 97.06,0.4271,134886.0,749000.0,06,073,009706,Census Tract 97.06,0.0,10.0,29.0,12.73369840725873,18.0,1171.2539620415164,0.4531217732287947,4.012924261370487,0.4090485695276114,0.12468396540252828,0.04098469727212242,0.041916167664670656,0.9513839602555003
269,Census Tract 98.01,0.4279,99395.0,602100.0,06,073,009801,Census Tract 98.01,0.0,16.0,9.0,14.753917602590757,4.0,2490.7560159036916,0.4382357546114615,4.329707197823851,0.502781507769039,0.15346249760214847,0.0,0.05045079608670631,0.9678427869584636
