,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
43,Census Tract 6025,0.3599,135962.0,1027600.0,06,081,602500,Census Tract 6025,0.0,38.0,2.0,23.90978880721724,10.0,4702.928669473205,0.4079636375379995,2.672250284371189,0.39056637484366624,0.20296587457566553,0.004645345720921922,0.05699671172816953,0.9649904519414386
44,Census Tract 6026.01,0.5708,135893.0,796000.0,06,081,602601,Census Tract 6026.01,0.0,6.0,12.0,24.78184229842899,11.0,5010.239260891577,0.3930448304625391,3.679626802207702,0.3699407063676205,0.18149007476153647,0.013405516885795308,0.039700953854086105,0.9336340206185567
46,Census Tract 6026.02,0.3431,142045.0,775800.0,06,081,602602,Census Tract 6026.02,0.0,18.0,2.0,25.05001678900835,8.0,6453.461257720879,0.4336344575417423,0.9356046461738246,0.3262752646775746,0.21126082771896054,0.018768046198267566,0.04899345137036139,1.0
48,Census Tract 6027,0.3862,138086.0,888000.0,06,081,602700,Census Tract 6027,0.0,30.0,2.0,25.642654309296525,19.0,3448.848730161615,0.3726330886461978,5.885829685754602,0.3272230262100016,0.25984885029747545,0.013828589805434957,0.025976121329461116,0.9866186309830159
50,Census Tract 6028,0.3437,139049.0,944100.0,06,081,602800,Census Tract 6028,0.0,20.0,11.0,27.063578358942685,8.0,4098.291773468996,0.39715016767856687,9.1295800084909,0.2919722901385493,0.19274653626731866,0.02404237978810106,0.055383343666046705,1.0
51,Census Tract 6030,0.3879,123208.0,902200.0,06,081,603000,Census Tract 6030,0.0,48.0,50.0,24.80601137825113,59.0,1039.6946172166033,0.4119237895597665,11.364844672640869,0.4030506124335567,0.2606886988675757,0.034897157383868734,0.06891701828410689,0.9582059123343527
52,Census Tract 6031,0.3802,154156.0,957500.0,06,081,603100,Census Tract 6031,0.0,18.0,55.0,22.755134534629757,17.0,391.0752004527368,0.4054515569244276,4.258033572901657,0.3512434755910347,0.17040221062327296,0.028860914952410194,0.025522755227552277,0.9580786026200874
53,Census Tract 6033,0.3964,136056.0,978200.0,06,081,603300,Census Tract 6033,1.0,0.0,39.0,19.44142223924516,19.0,797.7784609477276,0.40869762858769726,4.582985712561637,0.385158456228428,0.1882648258550361,0.003922183871979918,0.044168500471549826,0.985172981878089
54,Census Tract 6037,0.4244,106681.0,1043100.0,06,081,603700,Census Tract 6037,0.0,22.0,4.0,23.071213647574393,14.0,3156.9366923081416,0.3883685595506368,0.0,0.29081284153005466,0.18630464480874318,0.019637978142076504,0.06415548675610595,0.9957694341618192
55,Census Tract 6038.01,0.3708,92162.0,635100.0,06,081,603801,Census Tract 6038.01,0.0,6.0,0.0,21.141956165664972,0.0,9735.860538100207,0.39198695838402253,0.0,0.5295978309986443,0.3258020786262991,0.12923633077270674,0.03812586127698668,0.9565957446808511
57,Census Tract 6039,0.4001,132756.0,1003900.0,06,081,603900,Census Tract 6039,0.0,14.0,30.0,20.2213737065587,16.0,2969.9726984458616,0.4060762882073114,4.358808248279712,0.45095693779904306,0.22761449077238552,0.026144907723855092,0.013841421736158578,0.9622815087396505
58,Census Tract 6040,0.4462,118375.0,1029500.0,06,081,604000,Census Tract 6040,0.0,12.0,3.0,21.3158018040043,5.0,3622.6065073084933,0.4250921583786999,4.072384415824528,0.30244491397524903,0.1780863265922125,0.01448837911258678,0.054331421672200425,0.9733110925771477
59,Census Tract 6041.03,0.3853,105054.0,910900.0,06,081,604103,Census Tract 6041.03,2.0,10.0,16.0,20.49034295235889,20.0,8094.974323524745,0.4993178975276609,0.0,0.18283742992669255,0.22595946528676153,0.031263475636050024,0.0918918918918919,0.9609690444145357
61,Census Tract 6044,0.4249,105302.0,1064200.0,06,081,604400,Census Tract 6044,7.0,44.0,103.0,18.692995097547243,23.0,2502.4366404703287,0.38788625452383907,4.029142730804853,0.27634571645185746,0.239764973464746,0.049658832448824866,0.0640701071080818,0.9356540084388185
62,Census Tract 6045,0.4151,135577.0,1517500.0,06,081,604500,Census Tract 6045,0.0,0.0,4.0,19.203714449184382,10.0,2411.2398272646196,0.37986754722189403,2.8396777943512275,0.3405612244897959,0.11428571428571428,0.018112244897959182,0.03781836892204785,0.9449743213499633
63,Census Tract 6046,0.44,138971.0,1557900.0,06,081,604600,Census Tract 6046,0.0,0.0,0.0,18.754438313990235,8.0,1862.8364013332503,0.37192667340973734,0.67239995278952,0.34818731117824775,0.16691842900302115,0.01661631419939577,0.03965256797583082,0.9675251959686451
64,Census Tract 6047,0.4075,192167.0,1645300.0,06,081,604700,Census Tract 6047,0.0,0.0,0.0,17.764105388726612,8.0,2520.235443356482,0.36920016546378515,4.569907481828685,0.43601725377426315,0.15456506110711718,0.013299784327821711,0.01689432063263839,0.9564336372847011
65,Census Tract 6048,0.4409,121745.0,1613500.0,06,081,604800,Census Tract 6048,0.0,0.0,25.0,18.227041690399037,7.0,5083.267260010236,0.3777202388407599,7.418796893884883,0.381305920426423,0.14563106796116504,0.01751380163715972,0.04537654909437559,0.9501480750246791
66,Census Tract 6049,0.5557,94211.0,1863500.0,06,081,604900,Census Tract 6049,0.0,0.0,20.0,17.106963847194724,14.0,2020.287495205933,0.40554189281021086,6.104481770124222,0.4395639628085925,0.11349791599871754,0.009618467457518435,0.11381853158063482,0.9463414634146341
67,Census Tract 6050,0.5086,152667.0,2000001.0,06,081,605000,Census Tract 6050,0.0,14.0,19.0,16.098670983016987,20.0,1962.2979602335915,0.3674724015135491,5.844712634909743,0.44662851455585967,0.12192087583976113,0.014555859666583727,0.04870171812427335,0.9497838377120054
68,Census Tract 6051,0.4419,137188.0,1644600.0,06,081,605100,Census Tract 6051,5.0,50.0,88.0,17.61402034794662,11.0,767.6661864811098,0.3799511533906302,7.062110535734732,0.48638727439583973,0.17008259406546344,0.030896298562251453,0.04557968797797492,0.932761087267525
69,Census Tract 6052,0.4677,161569.0,2000001.0,06,081,605200,Census Tract 6052,0.0,10.0,2.0,16.14062509696839,3.0,3626.187377940808,0.3924249036376639,1.6775133637000768,0.47307132459970885,0.05764192139737991,0.022707423580786028,0.012809315866084425,0.9716206123973115
70,Census Tract 6053,0.4213,142721.0,1924500.0,06,081,605300,Census Tract 6053,0.0,20.0,16.0,15.892658007659206,13.0,4240.34573260456,0.3858180964614059,6.652208166396855,0.4709525843656557,0.14758650149508756,0.03417343015805212,0.06736751770006437,0.9666845781837722
71,Census Tract 6054,0.4032,132039.0,1609300.0,06,081,605400,Census Tract 6054,5.0,20.0,99.0,16.627278148971925,20.0,1542.5415708368885,0.4048427447168522,11.454372137851683,0.4635356375062014,0.19216140234827186,0.019513808500082684,0.018356209690755746,0.9456159822419534
72,Census Tract 6055.01,0.4233,102059.0,1333300.0,06,081,605501,Census Tract 6055.01,0.0,12.0,72.0,15.595604104362721,12.0,7837.0847446604175,0.41483919674545,0.529397074518336,0.5995059985885673,0.2208892025405787,0.02364149611856034,0.035285815102328866,0.9368355222013759
73,Census Tract 6055.02,0.4915,151875.0,2000001.0,06,081,605502,Census Tract 6055.02,1.0,16.0,93.0,15.136981520771913,8.0,3442.9059077432007,0.4066409008141902,6.694747675934431,0.5669166995657323,0.19542045005921832,0.01421239636794315,0.02743538767395626,0.9408341416100873
74,Census Tract 6056,0.5196,250001.0,2000001.0,06,081,605600,Census Tract 6056,0.0,2.0,10.0,14.012105545008843,6.0,709.9710444982736,0.36902380513577465,2.108279014114914,0.5339678372169346,0.06662290777814243,0.0031178208073514933,0.04865578096651822,0.9139406139909411
75,Census Tract 6057,0.5128,250001.0,2000001.0,06,081,605700,Census Tract 6057,0.0,0.0,55.0,12.107726933715117,12.0,684.9491559527856,0.3740343714656523,6.053140075633921,0.5291984040623866,0.10192237939789626,0.02883569096844396,0.007616974972796518,0.8989949748743719
76,Census Tract 6058,0.4724,182826.0,2000001.0,06,081,605800,Census Tract 6058,0.0,6.0,7.0,14.350399460934755,4.0,2115.46771972823,0.4461035426406878,5.492262831839379,0.5449548488417746,0.13152728700431882,0.02512760109933255,0.02591283863368669,0.9704383282364933
77,Census Tract 6059.01,0.4566,108036.0,949200.0,06,081,605901,Census Tract 6059.01,0.0,6.0,10.0,15.067455010473507,6.0,6015.568516135757,0.4136921868943936,7.449483687483894,0.3563092633114515,0.2589350838803793,0.036105032822757115,0.15460888725670216,0.7717309145880574
78,Census Tract 6059.02,0.5302,89489.0,793700.0,06,081,605902,Census Tract 6059.02,0.0,2.0,1.0,14.74373849108822,9.0,9667.788040087857,0.46775757937765033,12.877259129067344,0.33800521512385917,0.17861799217731422,0.01075619295958279,0.10853976531942634,0.9347181008902077
79,Census Tract 6060,0.4182,85227.0,688100.0,06,081,606000,Census Tract 6060,0.0,10.0,28.0,15.778809650475045,11.0,7027.72198292134,0.4164720897441473,2.351194249603704,0.3639047794796088,0.307990404133604,0.0350618195238974,0.08082672079719505,0.9517022961203484
80,Census Tract 6061,0.4447,95388.0,998400.0,06,081,606100,Census Tract 6061,4.0,4.0,89.0,16.461729626004562,12.0,962.6176262503942,0.4415553076350467,2.672560110491116,0.22136345620293302,0.23701942132382084,0.04300435988902101,0.08371354889902798,0.9337431693989071
82,Census Tract 6062.02,0.411,103716.0,839600.0,06,081,606202,Census Tract 6062.02,0.0,14.0,15.0,14.923244725458481,35.0,6209.425432646498,0.3618089358584915,0.0,0.2671520582469896,0.3976477177261271,0.026043125175021,0.06300756090730887,0.9541359541359541
83,Census Tract 6063,0.4728,101500.0,959700.0,06,081,606300,Census Tract 6063,0.0,26.0,292.0,14.390609308587232,4.0,3856.7127479742026,0.40240979405671534,1.1782427774654354,0.41446028513238287,0.2334521384928717,0.021384928716904276,0.08416100365917407,0.8944977284199899
84,Census Tract 6064,0.4431,154191.0,1194500.0,06,081,606400,Census Tract 6064,0.0,20.0,32.0,13.842880768516144,18.0,5314.932132054472,0.3797922351116927,5.501413195269192,0.6416101868966934,0.26370918052988296,0.009242144177449169,0.058823529411764705,0.8979970326409495
85,Census Tract 6065,0.4455,235394.0,2000001.0,06,081,606500,Census Tract 6065,0.0,20.0,6.0,12.87366691703635,9.0,2460.7942753618195,0.4022519038098464,8.848380744007816,0.5459198180267273,0.09610463463178845,0.015638328120557293,0.011657662780779073,0.9440860215053763
86,Census Tract 6066,0.4197,153090.0,1384600.0,06,081,606600,Census Tract 6066,0.0,10.0,59.0,13.097938022194056,8.0,3398.359034413419,0.40486855529563714,13.397697379932865,0.4765912677538138,0.14255654918463967,0.006575486586007364,0.07101525512887953,0.9651773981603153
87,Census Tract 6067,0.4853,151212.0,1733000.0,06,081,606700,Census Tract 6067,0.0,24.0,50.0,11.618316525137123,2.0,1290.9682045454667,0.37257147509241617,4.26685175876306,0.5188267934998019,0.10146650812524773,0.009512485136741973,0.0372572334522394,0.9656565656565657
88,Census Tract 6068,0.478,173194.0,1948600.0,06,081,606800,Census Tract 6068,0.0,26.0,44.0,10.156464859870786,3.0,1300.7921641756745,0.3644784417980805,0.9286398473189326,0.4783302313214571,0.14278117521935654,0.03217229460249933,0.028387787895018748,0.9703757225433526
89,Census Tract 6069,0.4977,208409.0,1822300.0,06,081,606900,Census Tract 6069,0.0,10.0,8.0,9.008056757405518,10.0,891.1959440766537,0.36408328276310054,2.0826077011875954,0.4472312703583062,0.16416938110749185,0.0250814332247557,0.025094534204193882,0.9940711462450593
90,Census Tract 6070,0.4235,162277.0,1633600.0,06,081,607000,Census Tract 6070,0.0,6.0,5.0,9.948129432831237,1.0,1466.686740026375,0.3796739923366387,4.046414010116326,0.5077844311377245,0.12934131736526946,0.016167664670658683,0.03562874251497006,0.9213857428381079
91,Census Tract 6071,0.3772,243167.0,1621600.0,06,081,607100,Census Tract 6071,0.0,16.0,1.0,10.799966563997486,14.0,2520.801575158594,0.39179502615081235,9.22001499685711,0.47667731629392973,0.10607028753993611,0.010862619808306708,0.0048575129533678756,0.9482909728308502
92,Census Tract 6072,0.4115,111286.0,1514400.0,06,081,607200,Census Tract 6072,0.0,28.0,170.0,11.666405436468954,15.0,4089.1635215632627,0.41721492908939883,5.685296337226201,0.37336244541484714,0.28869480834546335,0.020378457059679767,0.14732919254658386,0.8859749144811858
93,Census Tract 6073,0.448,184904.0,1544400.0,06,081,607300,Census Tract 6073,0.0,18.0,7.0,11.261990106557564,8.0,3081.8548431507475,0.37451557523363815,5.400964063123111,0.3840943301555444,0.20396387355745108,0.024335173105870547,0.08304064224786753,0.9878695981804397
94,Census Tract 6074,0.5933,105972.0,1373000.0,06,081,607400,Census Tract 6074,0.0,30.0,45.0,12.307439325863234,15.0,4242.301431898263,0.40665232141662805,16.450708882700283,0.46192259675405745,0.18143986683312527,0.06783187682064086,0.07310870947234584,0.9341736694677871
95,Census Tract 6075,0.4095,152065.0,1317900.0,06,081,607500,Census Tract 6075,3.0,24.0,54.0,12.947581455133454,21.0,3047.0067212521226,0.39034000633835275,3.5394879426500303,0.5237617135207496,0.2931726907630522,0.019076305220883535,0.06586224233283057,0.902502801643631
96,Census Tract 6076,0.4501,107132.0,1198300.0,06,081,607600,Census Tract 6076,1.0,24.0,26.0,13.917182556124372,9.0,2790.83991448793,0.4191884660873165,10.508595406056417,0.3903846153846154,0.22032967032967032,0.03021978021978022,0.05558628318584071,0.9784454604833442
97,Census Tract 6077.01,0.3733,113911.0,960700.0,06,081,607701,Census Tract 6077.01,0.0,10.0,8.0,15.381145957784247,25.0,3538.3727395767487,0.40692214037896624,1.1647518665868322,0.3414466130884041,0.25235361653272104,0.07807118254879448,0.060774762236140104,0.9678321678321679
98,Census Tract 6077.02,0.4169,141544.0,1000500.0,06,081,607702,Census Tract 6077.02,0.0,12.0,0.0,14.744660904135566,12.0,5205.996457837618,0.4020717946733965,2.134015429835477,0.19702140862550419,0.1830592615575551,0.009928637914986037,0.1478369125427949,0.978698224852071
99,Census Tract 6078,0.4126,122750.0,1111800.0,06,081,607800,Census Tract 6078,0.0,8.0,18.0,14.550786336264611,10.0,3187.8372352873257,0.3828863137665143,7.004050642252897,0.29705014749262537,0.14041297935103245,0.02448377581120944,0.06516516516516517,0.9887005649717514
100,Census Tract 6079,0.4127,120308.0,895000.0,06,081,607900,Census Tract 6079,2.0,24.0,31.0,14.903743367615549,12.0,1861.6128659987808,0.3855516913343447,5.413135795482027,0.564026402640264,0.12805280528052806,0.01749174917491749,0.04455445544554455,0.9183673469387755
101,Census Tract 6080.01,0.4154,153971.0,1012500.0,06,081,608001,Census Tract 6080.01,0.0,10.0,17.0,15.157844029606682,1.0,5784.059554185778,0.3706065642056263,9.039822901665849,0.5349431818181818,0.1943181818181818,0.01903409090909091,0.06875,0.9233898305084746
102,Census Tract 6080.02,0.4572,162535.0,1450100.0,06,081,608002,Census Tract 6080.02,0.0,10.0,7.0,14.492026408046671,0.0,3085.9868677514232,0.3684256528828384,6.83665823696635,0.47554806070826305,0.09865092748735245,0.017987633501967398,0.035132096683530074,0.9782934131736527
103,Census Tract 6080.13,0.4108,171193.0,1478700.0,06,081,608013,Census Tract 6080.13,0.0,2.0,16.0,14.037474137148015,14.0,2399.1548942275667,0.36982513824540425,10.389652249246154,0.5894155277697005,0.16400116312881652,0.005234079674323932,0.026461180575748765,0.9424410540915396
104,Census Tract 6080.23,0.3881,191750.0,1871700.0,06,081,608023,Census Tract 6080.23,0.0,2.0,21.0,13.647842897898132,15.0,2708.434359641816,0.37850689540315063,1.4769411136924588,0.49161341853035145,0.1042332268370607,0.02915335463258786,0.03035143769968051,0.9685230024213075
105,Census Tract 6080.24,0.3764,169712.0,1104200.0,06,081,608024,Census Tract 6080.24,0.0,10.0,6.0,14.091065148213527,3.0,4886.038200035735,0.3908119752895184,4.794103211783989,0.504079254079254,0.19085081585081584,0.025932400932400932,0.016317016317016316,0.9177657098525989
106,Census Tract 6080.25,0.3603,160997.0,1188700.0,06,081,608025,Census Tract 6080.25,4.0,78.0,64.0,16.06154476637222,39.0,1139.6931303869999,0.38716428182375423,5.63970583226537,0.5687088958116996,0.30564209068881965,0.007442021460713049,0.042748355832467985,0.8988542078229949
107,Census Tract 6081,0.4002,154022.0,1274300.0,06,081,608100,Census Tract 6081,0.0,12.0,0.0,15.89615900582302,4.0,4214.966250779921,0.3466703285689682,4.393384068148804,0.47262569832402235,0.185195530726257,0.017877094972067038,0.010095344924284913,1.0
108,Census Tract 6082,0.3641,180455.0,1431500.0,06,081,608200,Census Tract 6082,0.0,12.0,14.0,16.597386153995046,13.0,3410.438346969245,0.3748518914719401,4.467291022896943,0.4617974617974618,0.17663817663817663,0.022792022792022793,0.02740447957839262,0.9786324786324786
109,Census Tract 6083,0.4893,161520.0,1620500.0,06,081,608300,Census Tract 6083,0.0,14.0,8.0,16.165791483128764,6.0,2193.0552885303723,0.3862042490030954,5.503462138731118,0.523936170212766,0.2361111111111111,0.02364066193853428,0.026386006522383636,0.9434944237918216
110,Census Tract 6084,0.4026,125225.0,943600.0,06,081,608400,Census Tract 6084,0.0,32.0,19.0,13.452365373937251,23.0,3518.1250732648605,0.415858032011923,6.267462290576855,0.4124720838343927,0.31764301666380346,0.04397869781824429,0.06867469879518072,0.9686547670875054
111,Census Tract 6085.01,0.4016,136625.0,1346000.0,06,081,608501,Census Tract 6085.01,0.0,14.0,11.0,12.43081131904501,3.0,4144.58761472106,0.44240565222411804,3.7408845970256595,0.3303018575851393,0.21420278637770898,0.007159442724458205,0.030021305442572147,0.9024526198439242
112,Census Tract 6085.02,0.3833,134492.0,1288200.0,06,081,608502,Census Tract 6085.02,0.0,0.0,11.0,12.17752958852499,4.0,5254.324939103681,0.37075981938116803,4.032575228453689,0.6178678678678678,0.375,0.010885885885885885,0.03866366366366367,0.976824034334764
113,Census Tract 6086,0.4231,129250.0,1213800.0,06,081,608600,Census Tract 6086,9.0,12.0,70.0,12.18933702836023,13.0,2825.384811971771,0.36853423385630046,11.683018304946705,0.4288976541415819,0.2493253062071829,0.050653933983807346,0.09369144284821987,0.9853535353535353
114,Census Tract 6087,0.4282,195729.0,1541400.0,06,081,608700,Census Tract 6087,0.0,26.0,85.0,10.895517181192726,19.0,2717.204214282789,0.380001284799603,15.365562406546736,0.4841688654353562,0.15200820873644091,0.012019935502785108,0.022099447513812154,0.896756191140565
